state,district,taluk,latitude,longitude,streetlights,population_density,patrol_frequency,base_crime_rate,hour,day_of_week,seed,safety_score,safety_level,incident_occurred,crime_type
Tamil Nadu,Kancheepuram,Kancheepuram Central,13.01532,79.83843,0.81,0.77,0.62,0.3,10,3,6486,79.51,2,0,None
Tamil Nadu,Kancheepuram,Kancheepuram Central,12.98931,79.83592,0.9,0.77,0.74,0.3,16,0,6487,84.72,2,0,None
Tamil Nadu,Kancheepuram,Kancheepuram Central,13.00713,79.80718,0.83,0.77,0.7,0.3,20,4,6488,72.5,1,0,None
Tamil Nadu,Kancheepuram,Kancheepuram Central,12.99025,79.8349,0.86,0.77,0.76,0.3,10,6,6489,82.28,2,0,None
Tamil Nadu,Kancheepuram,Kancheepuram Central,13.00476,79.82627,0.9,0.77,0.75,0.3,10,2,6490,84.88,2,0,None
Tamil Nadu,Kancheepuram,Kancheepuram Central,12.98316,79.83578,0.87,0.77,0.61,0.3,14,2,6491,80.61,2,0,None
Tamil Nadu,Kancheepuram,Kancheepuram Central,12.9933,79.83931,0.81,0.77,0.66,0.3,1,2,6492,62.29,1,1,Stalking
Tamil Nadu,Kancheepuram,Kancheepuram Central,12.99716,79.80936,0.7,0.77,0.79,0.3,2,5,6493,62.3,1,0,None
Tamil Nadu,Kancheepuram,Kancheepuram Central,12.98166,79.82406,0.78,0.77,0.7,0.3,17,4,6494,80.27,2,0,None
Tamil Nadu,Kancheepuram,Kancheepuram West,12.97078,79.67778,0.61,0.37,0.59,0.19,5,1,6495,47.29,0,1,Stalking
Tamil Nadu,Kancheepuram,Kancheepuram West,12.95178,79.6706,0.63,0.37,0.58,0.19,4,4,6496,46.24,0,1,Stalking
Tamil Nadu,Kancheepuram,Kancheepuram West,12.96638,79.66755,0.69,0.37,0.58,0.19,8,4,6497,76.72,2,0,None
Tamil Nadu,Kancheepuram,Kancheepuram West,12.97104,79.68275,0.69,0.37,0.37,0.19,23,0,6498,43.57,0,1,Harassment
Tamil Nadu,Kancheepuram,Kancheepuram West,12.96397,79.68436,0.55,0.37,0.37,0.19,2,0,6499,39.03,0,1,Pickpocketing
Tamil Nadu,Kancheepuram,Kancheepuram West,12.95326,79.69303,0.58,0.37,0.58,0.19,22,5,6500,45.49,0,0,None
Tamil Nadu,Kancheepuram,Kancheepuram West,12.96198,79.69763,0.68,0.37,0.49,0.19,2,3,6501,48.13,0,0,None
Tamil Nadu,Kancheepuram,Kancheepuram West,12.96608,79.67034,0.8,0.37,0.63,0.19,21,2,6502,72.08,1,0,None
Tamil Nadu,Kancheepuram,Kancheepuram West,12.95347,79.67624,0.78,0.37,0.47,0.19,15,5,6503,78.28,2,0,None
Tamil Nadu,Kancheepuram,Kancheepuram West,12.97982,79.67509,0.73,0.37,0.54,0.19,12,1,6504,77.96,2,0,None
Tamil Nadu,Kancheepuram,Kancheepuram West,12.96236,79.6795,0.7,0.37,0.56,0.19,10,5,6505,78.49,2,0,None
Tamil Nadu,Kancheepuram,Kancheepuram West,12.96639,79.67366,0.59,0.37,0.33,0.19,5,6,6506,40.99,0,1,Eve Teasing
Tamil Nadu,Kancheepuram,Kancheepuram West,12.96888,79.6792,0.56,0.37,0.53,0.19,13,4,6507,72.73,1,0,None
Tamil Nadu,Kancheepuram,Kancheepuram West,12.97187,79.67402,0.74,0.37,0.57,0.19,20,0,6508,70.16,1,0,None
Tamil Nadu,Kancheepuram,Kancheepuram West,12.95327,79.6865,0.83,0.37,0.5,0.19,0,6,6509,53.69,1,0,None
Tamil Nadu,Kancheepuram,Kancheepuram East,13.14575,79.82078,0.52,0.54,0.6,0.26,8,4,6510,68.69,1,0,None
Tamil Nadu,Kancheepuram,Kancheepuram East,13.15443,79.81213,0.7,0.54,0.6,0.26,16,6,6511,77.23,2,0,None
Tamil Nadu,Kancheepuram,Kancheepuram East,13.15189,79.8218,0.46,0.54,0.66,0.26,20,3,6512,60.24,1,1,Eve Teasing
Tamil Nadu,Kancheepuram,Kancheepuram East,13.14818,79.81401,0.66,0.54,0.47,0.26,7,2,6513,72.26,1,0,None
Tamil Nadu,Kancheepuram,Kancheepuram East,13.14955,79.80695,0.72,0.54,0.31,0.26,1,2,6514,54.48,1,0,None
Tamil Nadu,Kancheepuram,Kancheepuram East,13.14705,79.80842,0.58,0.54,0.52,0.26,11,5,6515,70.65,1,0,None
Tamil Nadu,Kancheepuram,Kancheepuram East,13.15505,79.81052,0.77,0.54,0.49,0.26,12,6,6516,78.2,2,0,None
Tamil Nadu,Kancheepuram,Kancheepuram East,13.16251,79.81661,0.68,0.54,0.45,0.26,1,6,6517,54.15,1,0,None
Tamil Nadu,Kancheepuram,Kancheepuram East,13.15194,79.81468,0.6,0.54,0.45,0.26,9,5,6518,71.09,1,0,None
Tamil Nadu,Kancheepuram,Kancheepuram East,13.14007,79.8205,0.61,0.54,0.47,0.26,14,3,6519,71.62,1,0,None
Tamil Nadu,Kancheepuram,Kancheepuram East,13.14287,79.81026,0.66,0.54,0.45,0.26,12,3,6520,71.59,1,0,None
Tamil Nadu,Kancheepuram,Kancheepuram East,13.14929,79.81475,0.64,0.54,0.71,0.26,19,5,6521,69.57,1,0,None
Tamil Nadu,Kancheepuram,Kancheepuram East,13.1426,79.83142,0.73,0.54,0.5,0.26,12,5,6522,73.05,1,0,None
Tamil Nadu,Kancheepuram,Kancheepuram East,13.1591,79.81589,0.53,0.54,0.6,0.26,16,0,6523,70.83,1,0,None
Tamil Nadu,Kancheepuram,Kancheepuram East,13.14983,79.8166,0.57,0.54,0.51,0.26,11,2,6524,71.6,1,0,None
Tamil Nadu,Thanjavur,Thanjavur Central,13.05804,80.32569,0.87,0.86,0.77,0.28,9,6,6525,84.41,2,0,None
Tamil Nadu,Thanjavur,Thanjavur Central,13.05354,80.31904,0.74,0.86,0.71,0.28,23,4,6526,58.94,1,0,None
Tamil Nadu,Thanjavur,Thanjavur Central,13.05153,80.32764,0.75,0.86,0.73,0.28,1,1,6527,60.48,1,1,Pickpocketing
Tamil Nadu,Thanjavur,Thanjavur Central,13.05082,80.32521,0.93,0.86,0.75,0.28,18,0,6528,77.45,2,0,None
Tamil Nadu,Thanjavur,Thanjavur Central,13.06363,80.33593,0.83,0.86,0.61,0.28,8,3,6529,80.09,2,0,None
Tamil Nadu,Thanjavur,Thanjavur Central,13.05411,80.33539,0.8,0.86,0.74,0.28,20,0,6530,72.89,1,0,None
Tamil Nadu,Thanjavur,Thanjavur Central,13.05525,80.32217,0.82,0.86,0.64,0.28,22,1,6531,61.06,1,0,None
Tamil Nadu,Thanjavur,Thanjavur Central,13.04274,80.32625,0.82,0.86,0.68,0.28,19,4,6532,71.08,1,0,None
Tamil Nadu,Thanjavur,Thanjavur Central,13.05609,80.33451,0.88,0.86,0.75,0.28,5,6,6533,66.72,1,0,None
Tamil Nadu,Thanjavur,Thanjavur Central,13.03874,80.32288,0.77,0.86,0.67,0.28,21,4,6534,71.42,1,0,None
Tamil Nadu,Thanjavur,Thanjavur Central,13.06094,80.33212,0.8,0.86,0.5,0.28,14,4,6535,77.52,2,0,None
Tamil Nadu,Thanjavur,Thanjavur Central,13.05873,80.33035,0.92,0.86,0.78,0.28,19,6,6536,77.14,2,0,None
Tamil Nadu,Thanjavur,Thanjavur Central,13.06897,80.32197,0.77,0.86,0.56,0.28,16,3,6537,77.55,2,0,None
Tamil Nadu,Thanjavur,Thanjavur Central,13.06738,80.34084,0.9,0.86,0.63,0.28,4,2,6538,63.22,1,1,Stalking
Tamil Nadu,Thanjavur,Thanjavur Central,13.04602,80.32466,0.82,0.86,0.61,0.28,19,6,6539,71.69,1,0,None
Tamil Nadu,Thanjavur,Thanjavur West,12.92338,80.41489,0.6,0.43,0.39,0.31,9,1,6540,67.94,1,0,None
Tamil Nadu,Thanjavur,Thanjavur West,12.93824,80.42463,0.65,0.43,0.47,0.31,23,6,6541,54.58,1,0,None
Tamil Nadu,Thanjavur,Thanjavur West,12.93317,80.43611,0.65,0.43,0.56,0.31,23,5,6542,54.18,1,1,Pickpocketing
Tamil Nadu,Thanjavur,Thanjavur West,12.94695,80.42145,0.65,0.43,0.49,0.31,23,6,6543,53.04,1,0,None
Tamil Nadu,Thanjavur,Thanjavur West,12.93587,80.4278,0.67,0.43,0.58,0.31,5,1,6544,55.65,1,1,Eve Teasing
Tamil Nadu,Thanjavur,Thanjavur West,12.9369,80.42924,0.63,0.43,0.48,0.31,19,5,6545,60.7,1,0,None
Tamil Nadu,Thanjavur,Thanjavur West,12.93604,80.42717,0.54,0.43,0.48,0.31,1,6,6546,48.04,0,0,None
Tamil Nadu,Thanjavur,Thanjavur West,12.94682,80.42184,0.62,0.43,0.42,0.31,1,6,6547,51.24,1,0,None
Tamil Nadu,Thanjavur,Thanjavur West,12.93437,80.42358,0.7,0.43,0.54,0.31,22,1,6548,56.25,1,0,None
Tamil Nadu,Thanjavur,Thanjavur West,12.93777,80.43352,0.68,0.43,0.39,0.31,13,1,6549,70.11,1,0,None
Tamil Nadu,Thanjavur,Thanjavur West,12.94791,80.42947,0.69,0.43,0.54,0.31,5,1,6550,57.02,1,0,None
Tamil Nadu,Thanjavur,Thanjavur West,12.94198,80.43155,0.75,0.43,0.61,0.31,6,5,6551,76.76,2,0,None
Tamil Nadu,Thanjavur,Thanjavur West,12.93163,80.43439,0.55,0.43,0.45,0.31,19,5,6552,56.04,1,0,None
Tamil Nadu,Thanjavur,Thanjavur West,12.94031,80.42636,0.77,0.43,0.62,0.31,22,5,6553,60.37,1,1,Pickpocketing
Tamil Nadu,Thanjavur,Thanjavur West,12.93573,80.44204,0.61,0.43,0.67,0.31,1,3,6554,55.08,1,0,None
Tamil Nadu,Thanjavur,Thanjavur East,13.11103,80.38889,0.57,0.35,0.42,0.29,6,4,6555,68.25,1,0,None
Tamil Nadu,Thanjavur,Thanjavur East,13.11088,80.39316,0.62,0.35,0.25,0.29,19,1,6556,55.53,1,0,None
Tamil Nadu,Thanjavur,Thanjavur East,13.09238,80.39911,0.73,0.35,0.53,0.29,5,0,6557,46.93,0,0,None
Tamil Nadu,Thanjavur,Thanjavur East,13.09601,80.39506,0.7,0.35,0.37,0.29,0,2,6558,44.46,0,0,None
Tamil Nadu,Thanjavur,Thanjavur East,13.11436,80.3966,0.72,0.35,0.57,0.29,12,3,6559,75.89,2,0,None
Tamil Nadu,Thanjavur,Thanjavur East,13.10056,80.3816,0.7,0.35,0.65,0.29,11,3,6560,77.56,2,0,None
Tamil Nadu,Thanjavur,Thanjavur East,13.1044,80.38362,0.77,0.35,0.42,0.29,11,2,6561,74.11,1,0,None
Tamil Nadu,Thanjavur,Thanjavur East,13.09853,80.39569,0.66,0.35,0.46,0.29,4,1,6562,43.48,0,1,Harassment
Tamil Nadu,Thanjavur,Thanjavur East,13.09914,80.39487,0.64,0.35,0.55,0.29,19,5,6563,60.74,1,0,None
Tamil Nadu,Thanjavur,Thanjavur East,13.1169,80.39155,0.7,0.35,0.37,0.29,22,4,6564,43.45,0,0,None
Tamil Nadu,Thanjavur,Thanjavur East,13.09869,80.38943,0.48,0.35,0.39,0.29,3,5,6565,36.27,0,1,Pickpocketing
Tamil Nadu,Thanjavur,Thanjavur East,13.10681,80.4059,0.64,0.35,0.41,0.29,19,2,6566,59.72,1,1,Pickpocketing
Tamil Nadu,Thanjavur,Thanjavur East,13.09998,80.39046,0.73,0.35,0.53,0.29,4,5,6567,48.29,0,0,None
Tamil Nadu,Thanjavur,Thanjavur East,13.10361,80.39164,0.82,0.35,0.47,0.29,1,1,6568,49.3,0,0,None
Tamil Nadu,Thanjavur,Thanjavur East,13.09255,80.38422,0.7,0.35,0.49,0.29,14,3,6569,74.19,1,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram Central,8.29909,77.66083,0.96,0.86,0.66,0.4,18,4,6570,73.3,1,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram Central,8.30545,77.65275,0.84,0.86,0.67,0.4,0,3,6571,60.2,1,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram Central,8.3115,77.65808,0.78,0.86,0.71,0.4,17,0,6572,77.74,2,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram Central,8.30571,77.66923,0.87,0.86,0.71,0.4,12,4,6573,79.56,2,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram Central,8.32324,77.65431,0.79,0.86,0.71,0.4,19,1,6574,67.01,1,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram Central,8.30712,77.67178,0.84,0.86,0.72,0.4,20,1,6575,71.3,1,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram Central,8.31332,77.67364,0.72,0.86,0.65,0.4,3,1,6576,54.89,1,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram Central,8.3036,77.66482,0.79,0.86,0.57,0.4,16,0,6577,75.99,2,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram Central,8.29529,77.6571,0.79,0.86,0.58,0.4,7,4,6578,74.42,1,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram Central,8.30824,77.66425,0.83,0.86,0.76,0.4,4,0,6579,59.63,1,1,Eve Teasing
Kerala,Thiruvananthapuram,Thiruvananthapuram Central,8.30171,77.66088,0.78,0.86,0.72,0.4,5,6,6580,59.5,1,1,Stalking
Kerala,Thiruvananthapuram,Thiruvananthapuram Central,8.29541,77.67211,0.52,0.86,0.73,0.4,16,0,6581,70.75,1,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram Central,8.30933,77.67042,0.78,0.86,0.75,0.4,16,1,6582,77.35,2,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram Central,8.30474,77.64561,0.89,0.86,0.74,0.4,15,0,6583,82.02,2,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram Central,8.30557,77.66977,0.65,0.86,0.71,0.4,4,5,6584,52.67,1,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram West,8.34008,77.44984,0.5,0.42,0.59,0.31,15,0,6585,68.08,1,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram West,8.33322,77.43747,0.61,0.42,0.47,0.31,23,4,6586,50.04,1,1,Stalking
Kerala,Thiruvananthapuram,Thiruvananthapuram West,8.34575,77.44482,0.66,0.42,0.39,0.31,1,2,6587,50.85,1,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram West,8.33584,77.46857,0.7,0.42,0.47,0.31,21,4,6588,61.35,1,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram West,8.33281,77.44738,0.58,0.42,0.54,0.31,5,2,6589,51.69,1,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram West,8.34079,77.43522,0.57,0.42,0.53,0.31,13,4,6590,69.29,1,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram West,8.34433,77.45024,0.6,0.42,0.43,0.31,14,6,6591,66.85,1,1,Eve Teasing
Kerala,Thiruvananthapuram,Thiruvananthapuram West,8.33413,77.45089,0.54,0.42,0.4,0.31,17,4,6592,65.96,1,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram West,8.33164,77.44659,0.51,0.42,0.5,0.31,14,5,6593,68.44,1,1,Eve Teasing
Kerala,Thiruvananthapuram,Thiruvananthapuram West,8.34246,77.44108,0.73,0.42,0.52,0.31,10,3,6594,74.33,1,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram West,8.33111,77.42332,0.6,0.42,0.44,0.31,8,0,6595,69.9,1,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram West,8.34339,77.44195,0.62,0.42,0.51,0.31,17,2,6596,72.15,1,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram West,8.33982,77.44738,0.74,0.42,0.39,0.31,19,3,6597,62.09,1,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram West,8.34598,77.44468,0.5,0.42,0.41,0.31,23,3,6598,46.87,0,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram West,8.34395,77.43834,0.49,0.42,0.46,0.31,5,5,6599,46.44,0,1,Eve Teasing
Kerala,Thiruvananthapuram,Thiruvananthapuram East,8.34322,77.65492,0.61,0.43,0.4,0.43,8,1,6600,65.66,1,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram East,8.34277,77.66856,0.55,0.43,0.47,0.43,14,4,6601,64.4,1,1,Stalking
Kerala,Thiruvananthapuram,Thiruvananthapuram East,8.32708,77.6444,0.66,0.43,0.53,0.43,20,1,6602,59.94,1,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram East,8.34009,77.65309,0.57,0.43,0.5,0.43,23,4,6603,48.77,0,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram East,8.33843,77.64464,0.69,0.43,0.38,0.43,3,2,6604,47.55,0,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram East,8.3354,77.66137,0.58,0.43,0.38,0.43,1,2,6605,45.36,0,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram East,8.32421,77.64687,0.69,0.43,0.44,0.43,22,2,6606,51.82,1,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram East,8.346,77.64652,0.61,0.43,0.42,0.43,2,0,6607,47.05,0,1,Eve Teasing
Kerala,Thiruvananthapuram,Thiruvananthapuram East,8.32505,77.63045,0.75,0.43,0.37,0.43,17,1,6608,68.16,1,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram East,8.33713,77.65377,0.59,0.43,0.39,0.43,9,6,6609,65.93,1,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram East,8.32804,77.65042,0.6,0.43,0.29,0.43,2,0,6610,44.31,0,1,Stalking
Kerala,Thiruvananthapuram,Thiruvananthapuram East,8.34207,77.65078,0.57,0.43,0.49,0.43,9,5,6611,65.81,1,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram East,8.35126,77.65713,0.79,0.43,0.26,0.43,3,3,6612,50.88,1,0,None
Kerala,Thiruvananthapuram,Thiruvananthapuram East,8.33664,77.64602,0.7,0.43,0.38,0.43,18,6,6613,59.95,1,1,Eve Teasing
Kerala,Thiruvananthapuram,Thiruvananthapuram East,8.34351,77.64929,0.65,0.43,0.48,0.43,18,1,6614,60.07,1,1,Stalking
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) Central,8.53025,76.82496,0.78,0.82,0.82,0.31,15,3,6615,82.29,2,0,None
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) Central,8.5379,76.82621,0.6,0.82,0.73,0.31,21,5,6616,63.93,1,1,Eve Teasing
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) Central,8.53293,76.81823,0.77,0.82,0.77,0.31,4,4,6617,60.32,1,0,None
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) Central,8.52457,76.80941,0.87,0.82,0.69,0.31,18,0,6618,73.37,1,0,None
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) Central,8.53793,76.81726,0.85,0.82,0.83,0.31,18,3,6619,76.98,2,0,None
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) Central,8.53397,76.81962,0.81,0.82,0.86,0.31,2,4,6620,62.31,1,1,Eve Teasing
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) Central,8.51941,76.81725,0.87,0.82,0.8,0.31,0,2,6621,64.98,1,0,None
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) Central,8.52905,76.82039,0.75,0.82,0.86,0.31,20,6,6622,72.29,1,0,None
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) Central,8.55147,76.83024,0.86,0.82,0.77,0.31,3,0,6623,64.72,1,1,Eve Teasing
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) Central,8.53762,76.80202,0.89,0.82,0.86,0.31,3,6,6624,67.81,1,0,None
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) Central,8.52786,76.83175,0.77,0.82,0.59,0.31,0,5,6625,58.9,1,1,Eve Teasing
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) Central,8.51954,76.81901,0.89,0.82,0.86,0.31,5,6,6626,68.88,1,1,Eve Teasing
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) Central,8.53492,76.82781,0.86,0.82,0.7,0.31,4,0,6627,61.3,1,1,Eve Teasing
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) Central,8.53555,76.83196,0.85,0.82,0.74,0.31,20,3,6628,74.72,1,0,None
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) Central,8.53631,76.82715,0.84,0.82,0.65,0.31,4,5,6629,61.93,1,0,None
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) West,8.53391,77.05197,0.69,0.35,0.5,0.26,8,1,6630,76.46,2,0,None
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) West,8.51376,77.04378,0.6,0.35,0.4,0.26,5,1,6631,41.71,0,1,Assault
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) West,8.53021,77.05011,0.56,0.35,0.42,0.26,20,4,6632,59.77,1,1,Eve Teasing
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) West,8.51767,77.03461,0.55,0.35,0.49,0.26,13,4,6633,69.64,1,0,None
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) West,8.5208,77.04736,0.59,0.35,0.39,0.26,23,2,6634,39.81,0,1,Eve Teasing
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) West,8.51659,77.04189,0.7,0.35,0.34,0.26,8,0,6635,71.38,1,0,None
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) West,8.53924,77.04207,0.68,0.35,0.42,0.26,9,4,6636,71.63,1,0,None
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) West,8.52295,77.04284,0.52,0.35,0.29,0.26,9,1,6637,64.61,1,0,None
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) West,8.51263,77.04319,0.47,0.35,0.51,0.26,15,0,6638,67.25,1,0,None
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) West,8.52201,77.05753,0.48,0.35,0.49,0.26,13,2,6639,69.14,1,1,Stalking
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) West,8.51698,77.04652,0.45,0.35,0.46,0.26,5,6,6640,36.06,0,0,None
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) West,8.51297,77.04204,0.66,0.35,0.4,0.26,4,5,6641,41.82,0,1,Harassment
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) West,8.53117,77.04077,0.52,0.35,0.4,0.26,19,1,6642,57.81,1,0,None
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) West,8.52278,77.03826,0.58,0.35,0.33,0.26,4,0,6643,39.58,0,0,None
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) West,8.51771,77.04676,0.7,0.35,0.5,0.26,0,4,6644,48.29,0,0,None
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) East,8.40641,76.82209,0.58,0.4,0.36,0.43,23,4,6645,46.65,0,0,None
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) East,8.4068,76.81653,0.61,0.4,0.36,0.43,17,3,6646,63.13,1,1,Eve Teasing
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) East,8.39597,76.80815,0.66,0.4,0.21,0.43,1,4,6647,46.35,0,1,Pickpocketing
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) East,8.40681,76.81562,0.65,0.4,0.32,0.43,2,5,6648,46.51,0,1,Eve Teasing
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) East,8.40746,76.81532,0.66,0.4,0.46,0.43,3,1,6649,48.73,0,0,None
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) East,8.41217,76.80889,0.57,0.4,0.23,0.43,5,4,6650,42.12,0,1,Eve Teasing
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) East,8.40558,76.80314,0.6,0.4,0.35,0.43,8,2,6651,65.78,1,0,None
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) East,8.40307,76.81113,0.68,0.4,0.31,0.43,3,0,6652,49.25,0,0,None
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) East,8.39601,76.81921,0.52,0.4,0.47,0.43,17,6,6653,63.34,1,0,None
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) East,8.41124,76.81661,0.61,0.4,0.27,0.43,20,3,6654,54.71,1,0,None
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) East,8.39618,76.82362,0.76,0.4,0.34,0.43,4,1,6655,51.09,1,0,None
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) East,8.3943,76.82494,0.66,0.4,0.34,0.43,23,6,6656,48.77,0,0,None
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) East,8.41405,76.8291,0.56,0.4,0.16,0.43,2,6,6657,39.38,0,1,Harassment
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) East,8.39796,76.80849,0.73,0.4,0.4,0.43,13,6,6658,68.76,1,1,Pickpocketing
Kerala,Ernakulam (Kochi),Ernakulam (Kochi) East,8.38518,76.80528,0.72,0.4,0.4,0.43,9,1,6659,68.87,1,1,Eve Teasing
Kerala,Kozhikode,Kozhikode Central,8.67617,77.00163,0.75,0.89,0.72,0.4,11,3,6660,77.6,2,0,None
Kerala,Kozhikode,Kozhikode Central,8.6801,77.00773,0.74,0.89,0.62,0.4,1,3,6661,56.68,1,0,None
Kerala,Kozhikode,Kozhikode Central,8.66446,77.01396,0.63,0.89,0.65,0.4,15,2,6662,70.68,1,0,None
Kerala,Kozhikode,Kozhikode Central,8.66821,77.00203,0.74,0.89,0.72,0.4,3,1,6663,58.81,1,0,None
Kerala,Kozhikode,Kozhikode Central,8.66252,77.0073,0.7,0.89,0.7,0.4,14,0,6664,75.81,2,0,None
Kerala,Kozhikode,Kozhikode Central,8.66916,77.01383,0.56,0.89,0.8,0.4,15,6,6665,73.27,1,0,None
Kerala,Kozhikode,Kozhikode Central,8.67607,77.00423,0.75,0.89,0.79,0.4,19,3,6666,69.66,1,0,None
Kerala,Kozhikode,Kozhikode Central,8.66513,77.01681,0.69,0.89,0.63,0.4,13,5,6667,73.42,1,0,None
Kerala,Kozhikode,Kozhikode Central,8.66567,77.0102,0.67,0.89,0.54,0.4,21,2,6668,60.38,1,0,None
Kerala,Kozhikode,Kozhikode Central,8.6622,77.02023,0.66,0.89,0.71,0.4,8,2,6669,74.87,1,0,None
Kerala,Kozhikode,Kozhikode Central,8.67484,77.00222,0.72,0.89,0.71,0.4,18,1,6670,66.72,1,0,None
Kerala,Kozhikode,Kozhikode Central,8.67246,77.01268,0.56,0.89,0.65,0.4,20,2,6671,59.91,1,0,None
Kerala,Kozhikode,Kozhikode Central,8.66384,77.01892,0.63,0.89,0.65,0.4,8,1,6672,74.23,1,0,None
Kerala,Kozhikode,Kozhikode Central,8.6827,77.00186,0.61,0.89,0.71,0.4,6,6,6673,72.78,1,0,None
Kerala,Kozhikode,Kozhikode Central,8.67158,77.00657,0.74,0.89,0.81,0.4,9,2,6674,77.07,2,0,None
Kerala,Kozhikode,Kozhikode West,8.42993,76.98541,0.54,0.49,0.46,0.28,16,6,6675,69.51,1,0,None
Kerala,Kozhikode,Kozhikode West,8.43196,76.97161,0.64,0.49,0.31,0.28,9,3,6676,68.93,1,0,None
Kerala,Kozhikode,Kozhikode West,8.42241,76.96904,0.6,0.49,0.44,0.28,3,6,6677,49.5,0,0,None
Kerala,Kozhikode,Kozhikode West,8.42004,76.99928,0.55,0.49,0.51,0.28,23,6,6678,50.01,1,0,None
Kerala,Kozhikode,Kozhikode West,8.44057,76.97397,0.5,0.49,0.35,0.28,23,0,6679,43.74,0,1,Harassment
Kerala,Kozhikode,Kozhikode West,8.41779,76.98837,0.65,0.49,0.56,0.28,19,3,6680,63.95,1,0,None
Kerala,Kozhikode,Kozhikode West,8.42473,76.97405,0.54,0.49,0.42,0.28,18,1,6681,58.43,1,0,None
